"id"	"Reporter.intensity.corrected.1.TMT3"	"Reporter.intensity.corrected.2.TMT3"	"Reporter.intensity.corrected.3.TMT3"	"Reporter.intensity.corrected.4.TMT3"	"Reporter.intensity.corrected.5.TMT3"	"Reporter.intensity.corrected.6.TMT3"	"Reporter.intensity.corrected.7.TMT3"	"Reporter.intensity.corrected.8.TMT3"	"Reporter.intensity.corrected.9.TMT3"	"Reporter.intensity.corrected.10.TMT3"	"Reporter.intensity.corrected.1.TMT4"	"Reporter.intensity.corrected.2.TMT4"	"Reporter.intensity.corrected.3.TMT4"	"Reporter.intensity.corrected.4.TMT4"	"Reporter.intensity.corrected.5.TMT4"	"Reporter.intensity.corrected.6.TMT4"	"Reporter.intensity.corrected.7.TMT4"	"Reporter.intensity.corrected.8.TMT4"	"Reporter.intensity.corrected.9.TMT4"	"Reporter.intensity.corrected.10.TMT4"
"Q6PCB7"	102290	89033	98844	88057	81203	85714	96896	69058	91293	72926	41036.6333333333	39510.3333333333	42175.6666666667	26614.8666666667	26648	29361.6666666667	47602	34188.6666666667	42854.6666666667	31346.3333333333
"Q6PII3"	7611.8	7665.6	9804.1	17711	14583	15505	23291	25222	21445	15798	6653.5	7549.6	6730.4	5717	5284.8	6783.1	10246	10290	9217.2	8450.4
"A8MXB7"	120669.15	118852.6	116502.6	86969.85	61047.4	74812.05	65514.45	61477.05	61379.3	62139.55	77732	77338.5	68800	94691.1	86237.45	89104.7	63638.85	52654.8	56858.9	52780.7
"Q9BV23"	NA	NA	1142.9	NA	NA	NA	1407.395	NA	1562.2	1678.6	6293.55	6434	4220.5	3917	4184.7	3818.65	6346.6	5569	5874.85	5504.55
"A0A0C4DH10"	1364	960.43	1169.8	752.99	634.85	1738.1	27573	26694	25093	6474.6	6443.5	3084.1	2874.1	4243.6	6673.4	5887.5	57439	51955	54383	15637
"Q70EK8"	9820.4	8970.7	8343.9	5328.3	7723.4	7435	21117	21395	23413	8793.7	53696	70749	50191	97240	93942	105070	77776	61175	60798	64475
"D6RIE3"	427650	334190	361760	635830	474230	581570	368930	378750	430520	355920	118540	115160	103120	73105	61732	68018	69255	69357	71196	70440
"A0A0C4DGS9"	64901	54210	59830	63418.5	52091.5	55298.5	55935	59655	57961	60681	67903.5	67310.5	51261	52680.5	56501.5	55671.5	77655.5	54840	61300.5	66148.5
"O95619"	78868.3333333333	56425.3333333333	65225.3333333333	43565.3333333333	31877.3333333333	42422.6666666667	32477	28186.3333333333	32700.3333333333	42834	117299.333333333	116545	68322.6666666667	148413	132776.333333333	156587.666666667	86876.6666666667	66928.1333333333	79278.3333333333	103637.333333333
"Q9NRX2"	63957	53966	60255.5	154000	122272	144840	119208.5	97583.5	93858.5	101875	207175	227610	166345	60968	64049.5	69265	135896.5	124207.5	125641.5	131823
"Q5HY75"	59148	48384.5	48304.5	21674	18147.5	19124.5	46202	42725	46360	24420.5	21839	23731.5	21317.5	37334.5	35508	40311	34312	30920	37400	20429
"Q9Y291"	279000	213480	242760	349220	289110	337380	308680	285480	292650	223380	200410	197700	177710	104490	116660	100480	155930	125960	156290	125200
"Q9NZI7"	9738.66666666667	8890	7846.6	10164.8666666667	13019.9	11107.9333333333	9596.7	8232.63333333333	9672.13333333333	7934.63333333333	61263.75	58990.65	42654.75	30393.65	29506.25	31289.6	46534.6	35097.3	43641.25	40711.2
"P98155"	25964.6666666667	18563.9	20927.3333333333	4357.26666666667	4542.46666666667	6027.73333333333	36779	35246	37674.6666666667	11815.9666666667	7070.8	6176.2	6483.1	10317.325	21236	13632.7	28713.95	22345.4	27366.5	14252
"Q96D05"	21532	19230	22408	2466.8	1315	3307.3	19388	19681	20673	8667.1	4311.4	5321.5	5006	24191	25737	24262	24940	20941	23755	12998
"M0QZC4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4735.75	6577.45	5085.75	9404.7	7970	9442.5	7294.4	6643.5	9030.65	6151.4
"Q8WWV3"	156120	130340	151810	151280	119050	122280	165800	133630	173950	117480	61900	77438	87642	71988	52879	66446	72593	61462	69369	48799
"Q16651"	629780	649770	643590	NA	154.35	5082.2	261420	227210	255790	104360	2962.8	12616	9865.5	933560	615710	697610	346920	364670	352980	150440
"Q5JSP0"	96547	68715	88703	224190	203910	211220	42608	36671	47006	79134	776170	777670	417710	538920	511920	564570	610260	448130	506600	661570
"P0CG08"	142106.666666667	120339	132708	69083.3333333333	60882.3333333333	65407.3333333333	63686	67923.6666666667	63860	48759	245567.333333333	252856	179960.966666667	367653.666666667	359994.333333333	386847.666666667	212776.333333333	173077	202523	180568
"Q86UY6"	86734	65981	64089	67495	49184	57097	54326	50847	58834	60921	99737	97898	78877	90904	85325	90302	77590	56664	77933	82800
"F5H6T5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F8W038"	332236.666666667	287976.666666667	301820	122619.333333333	97003	106458.333333333	34721.3333333333	31161	35500.6666666667	107908	69110.3333333333	73382.6666666667	68471	181373.333333333	159990	176463.333333333	30004.9666666667	24515.2666666667	27591.7333333333	72835.3333333333
"Q96CJ1"	117780	104880	104900	3285.3	1384.1	1574.5	7385.2	6625.3	8159.6	14173	54396	37817	41544	70949	71215	66213	51568	53709	44803	39282
"Q5SGD2"	24352	16561	15588	3240.3	1711.1	1906.3	7687.2	6160.3	7131	4980.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"E7ETT9"	3179.1	2621.7	2647.8	985.76	1061.9	1025.8	2241.6	NA	1440.9	NA	8464.8	9012.2	7073.7	35783	37864	42791	12682	9147.2	13407	10570
"Q96GA7"	630233.333333333	542236.666666667	499540	115713.333333333	108399	112544.333333333	348013.333333333	281661.333333333	320680	210443.666666667	123306.666666667	115662.333333333	113404.333333333	437856.666666667	453823.333333333	446566.666666667	321703.333333333	274578.333333333	315736.666666667	197916.666666667
"H0Y5L4"	1316600	1292500	1216800	423050	367300	394130	554270	536670	608290	447330	277670	260770	88394	729430	670850	683940	318470	227400	259570	234740
"Q9Y4P1"	64294.6666666667	56808.3333333333	57520.6666666667	24346.4	21618.4	25661.3	17381.5	16311.2	18442.9333333333	19949.7	222223.333333333	213813.333333333	177284.666666667	344816.666666667	358486.666666667	350976.666666667	132526.666666667	99667	117127.333333333	130806.666666667
"Q6WQI6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14847	16273	4938.4	11461	12078	21349	21350	20947	14990	14300
"O15258"	1038770	902880	888950	667623.333333333	547003.333333333	578746.666666667	513433.333333333	459514	503056.666666667	473233.333333333	1018113.33333333	1025176.66666667	678046.666666667	1327173.33333333	1187700	1356030	763586.666666667	649993.333333333	731536.666666667	708193.333333333
"Q6XUX3"	14245	11841	8071.7	7257	6203	7663.3	6927.3	6703.2	5879.7	6574.2	11678	9007.8	8017.2	13561	11383	11016	8804.6	9284.3	7144.2	6474.4
"Q8WUN7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23736	22725	19865	25137	26096	27435	27276	21588	22543	19808
"Q10469"	139820	115060	110809.333333333	86691	74598	77109.3333333333	68527	66379	74982	86188.6666666667	71011.6666666667	76111.3333333333	42998	76658	88344.6666666667	86496.3333333333	62811.3333333333	55833.3333333333	55718.3333333333	70819.3333333333
"Q96EL2"	342165	274910	296740	323005	284180	306070	303435	257215	282775	240190	298590	331665	189975	250845	235925	241395	278890	210430	244200	226440
"O95298"	292375	218797.5	264845	537255	541645	491800	278825.5	260859.5	291560	323005	93604	110080	82519	46445	39963	38528	47309	46605	32014	43046
"A0A2R8YDL4"	42069	34973	40653	18635	16538	24370	26990	31137	28887	29419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q86TV6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14069	14164	17478	5642.2	4341	5850	8944.9	5799.1	11687	8722.6
"Q13829"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P98082"	24173	22253.55	21567.95	39497.5	39264.5	43436	35543.65	30634.4	37011.25	29950.3	2148.6	1672	1537.6	1434.7	NA	978.93	2046.6	1303.1	NA	2148.1
"A0A087X2A5"	391930	330170	388760	103560	104580	92016	104900	101260	108910	126730	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q68CP4"	9563.9	7208.7	6889.25	33128	27997	31697	17413.5	18131.5	19426	18422	66020.5	63653.5	65091.5	13395.6	15013.65	15993.05	40486	38427.5	36314	37561
"U3KQ24"	350350	249610	246920	13721	6957	10571	31192	25692	22486	56595	7746.3	9579.8	6912.6	116550	114940	119580	22748	10721	14652	27346
"Q8TEL6"	581087.69	370898.57	365063.935	820330	1397400	1193100	878990	837520	1014600	942720	532399.55	404461.8	492065.55	230483.8	421047	375025.3	394404.6	341029.75	452811	427190.05
"H0Y714"	210536.666666667	171131	166466	226066.666666667	206775	195899.666666667	104225	95331.3333333333	109543.666666667	124748.666666667	231340	240180	173910.666666667	182963.333333333	177976.666666667	185353.333333333	149148.333333333	135064	145740	131784
"F6R0L0"	1525800	1158600	1184300	804430	627640	651110	682760	542820	683890	644170	91052	105350	55225.45	128320	148350	160660	54884	80432	102190	47629.85
"Q8IVG5"	5763.7	3259.4	2972	7409.5	7383.5	8127.6	21513	19982	22383	14031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"E5RGS9"	25290.5	18666.85	20880.5	52941	56167.5	55339	28319.5	27830.5	32006	50947.5	22100.3	25341.55	22797.1	9328.35	12632.8	12041.9	15616.45	15193.9	15236.05	26030.5
"B7ZLQ5"	NA	NA	NA	3921.55	3788.05	2588.85	NA	901.58	NA	3582.85	11945.8	13172.7333333333	9137.76666666667	2104.115	2365.265	2904.9	3170.85	3077.85	3471.7	8687.36666666667
"D6RDK6"	173790	140890	111870	196900	149010	146110	189970	140050	172860	126560	397430	355170	307650	172910	175620	175570	323810	256240	259260	219190
"P00846"	780230	600120	652990	728620	634110	684750	381270	385490	375040	371010	851570	902290	519770	723580	637530	653160	434250	398480	422600	447620
"Q6UVJ0"	8771.4	8296.4	5692.5	3942.2	6443.2	4423.7	10731	10608	12032	8693.9	8062.15	7122.45	4284.6	5922.75	8335.4	7640.9	11370.8	10984.65	11840.2	10364.55
"O75529"	11130.25	10303.9	9688.1	10666.2	6765.75	7962.4	8464.15	7187.75	7774.2	6595.3	13340.7333333333	14732.4333333333	12964.7333333333	12151.5333333333	11387.5	13704.5333333333	10790.0333333333	9499.5	9675.16666666667	9264.96666666667
"Q96MV1"	8770.2	4095.05	6868.1	5906.7	7182.4	6370.5	11741.85	8780.35	11976.6	5911.5	1225.8	NA	NA	NA	1662.9	1417.5	4004.9	3531.8	4510	1445.7
"A0A1X7SBW3"	2235.6	2585.7	3676	4467.1	5278.3	3799.4	5001.4	2981.8	4068.3	4178.9	39201.5	38863.5	33870	20329.15	18578.85	20115.55	34462	31024.5	34259.5	25896
"I3L4X7"	123307.333333333	88019.6666666667	96208	94640.3333333333	77476.3333333333	81582	90258.3333333333	70482.6666666667	82589.6666666667	74780.6666666667	48120.3333333333	48008.3333333333	38707	53909	49782	57981.3333333333	64779	46572.6666666667	47687.3333333333	38353.6666666667
"P57078"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2700.3	2558.8	3794.3	1964	1833.4	1580.2	6559.7	3040.6	5819.2	2386.5
"P14174"	1394015	1107350	1363995	967860	807215	1082325	1126390	1356065	1288515	947270	647860	681965	743950	380300	525105	436100	885550	581465	640875	547220
"Q5JUR7"	28285	24868	26214	24137	23107	27637	13012	17344	15266	22841	36242	35756	42332	16390	18237	16459	21428	14747	15187	21172
"B0QYI1"	59109	55455.3333333333	58291.6666666667	68643.3333333333	54403	60040	74956.6666666667	66983.6666666667	76224.6666666667	52427	24487.3333333333	26445	19225.6666666667	21209.3333333333	18775.3333333333	20940	30076	22347	27369.6666666667	19281.6666666667
"H0Y6Y0"	6797.7	5851.6	7441.7	5100.6	4723.8	5500.2	2462.6	1880.6	2727.9	4018.9	11305	10864	13642	7171.8	6081.1	7930.2	4255.5	3549.9	3779.8	5088.6
"Q9Y584"	436220	358870	344630	276260	240410	263870	256800	230030	254090	224400	401630	388550	395190	440950	444040	470490	395160	306770	309260	330180
"J3KSH1"	110420	100580	95025	31925	33328	43655	38241	31606	44267	54077	12925	13384.75	11689.45	23765	23104.85	25708	12836.4	11503.75	11250.1	18568.1
"Q96AD5"	4856.7	4525.2	4971.1	3800.9	2636.8	2933.2	4110.9	3625.2	5278.4	2685.2	22494.15	21891.95	23689.6	22175.5	20466.75	21212.9	37032.3	36713.6	38683.6	18980.05
"Q9UBR5"	4663.1	2211.5	4933.8	67635	43976	56758	22791	23514	21842	23982	61281	61371	46986	NA	3167.6	NA	28943	24759	25908	20847
"E5RFD1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60104	48605	39249	65311	53143	65744	82827	90056	81370	44989
"Q9NZJ9"	109786	91431.5	90653.5	72956	68920.5	78713.5	79524.5	72706	85772	59060	63891.3333333333	59630.3333333333	44582.3333333333	71233.6666666667	70325.6666666667	74410	73459.6666666667	58592.6666666667	66913.3333333333	48732
"A0A024RBG1"	57327	36937	39943	25099	18459	21406	24162	19912	18972	15607	45769	44622	21710	66748	58722	72725	42257	35291	35742	30969
"O43819"	196386.666666667	155496.666666667	160773.333333333	298176.666666667	278826.666666667	286016.666666667	114791	107380.333333333	120868	156023.333333333	307733.333333333	296540	259192.333333333	159669.333333333	150587.666666667	164388.666666667	162608.666666667	125317.666666667	133509	162282.333333333
"K7EL60"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3547.5	2171.3	3833.6	5671.7	6007.3	5775.2	9231.5	8909.3	4736.5	5154.9
"Q8IZP9"	3210.7	2505.2	2857.8	16213	14666	13496	1409.8	1341	1982.2	4857.5	24951	25175	20977	1931.6	1810.3	3402.7	5048.5	3661.6	2976.3	7994.8
"Q6IN84"	27685	19682.5	22320.5	15723	14486	14276	36734	33357	32225.5	20305	36478	35321	32475	30751	29371	39807	79713	71633	81676	42140
"Q14142"	4894.7	4782.8	6021.3	6150.2	5311.5	5038.2	6408.7	4704.1	7731.1	8252.3	4987.6	4103	6072.5	3704.6	2552	3435.5	4387.2	3604.7	4516.1	4900.2
"Q8N961"	7558.9	8235.55	6358.45	20716.9	17419.05	21612.65	22631.1	20305.85	24017.15	11647.05	24616	23778	22640	5940.4	8265.6	11230	26788	21181	25060	12481
"B3KVL5"	15669	14129	15157	7265.8	5876.1	7561.3	12388	12246	11501	8552.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P62875"	114242	85267	91959.5	172956.5	120890.5	160831.5	100386.5	91708	114434	103757	537865	536565	447235	253935	197130	213280	383475	315290	327015	309255
"Q92611"	14932	12028	8580.6	9907.7	9343.5	7551.7	7916.4	7828.7	9552.8	9437.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q12894"	22067.3333333333	15531.2	19276.7333333333	21238.8666666667	14305.8	16249.4333333333	19537.7333333333	16381.4	19298.6333333333	14406.7666666667	18909	16918.85	16702	13788.25	10374.7	14370.4	20208.5	18733	19314.5	14564.2
"K7EN78"	2347.8	1900.8	2757.6	3221.1	1717.5	3960.1	3103.6	6068.8	5503.3	3293.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q2V2M9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33463	35363.5	26882	452.94	1227.62	1759.85	5110.55	4285.65	4832.9	17020.5
"Q9H1B5"	44723	35233.9666666667	33861.4	12011.9333333333	10841.5666666667	11545.0666666667	17372	13428.7	16351.4666666667	13845.0333333333	18174.3333333333	20280.6666666667	14084.9666666667	45364	47327.6666666667	49231.3333333333	23666.6666666667	16772.3333333333	19656.3333333333	18566.3333333333
"Q96RN5"	91292	64816.6666666667	78387.3333333333	76347	67113.3333333333	75579.3333333333	121135.666666667	120315.666666667	124971.666666667	76571	113830.9	110031.333333333	72792.3333333333	94116.2333333333	87423.9	93473.5	213811.333333333	159482	182361.333333333	109222.933333333
"Q01664"	28814	24869	26241	18155.7	18728	18201	14866.85	16519	18414.5	19648.5	8647.35	7423.55	5876.85	11061.7	11481.45	11242.55	9622.45	9422.65	9246.6	7411.5
"Q8IYH5"	885.12	1583.3	746.26	1173	1715.3	1580.9	2492.9	856.25	NA	NA	4469	3704.1	5079	2423.5	1443.2	4168.5	3275.3	2660.4	2558.1	2714.7
"Q9C0B7"	5651.6	4615.3	6225.1	6447.7	5110.1	6609.1	6518.5	4139.9	7172.1	4448.4	3615.9	3973.6	4799.1	3009.1	3281.1	3238.8	4338.2	2262.8	2295.1	3065.7
"P22303"	4705.8	4839.3	3886.9	1591	1816.1	1541.4	12214.85	10286.55	12049.15	4631.6	890.6	NA	975.95	NA	1190.7	NA	3175.9	3341.95	3432.45	2114.9
"A6NGY7"	NA	1184.4	1410.1	40288	30322	39877	23084	20143	21272	16820	30241	26066	31729	NA	159.67	696.47	13584	11364	13515	9824.9
"Q8WZA1"	25002.5	23314.4333333333	22857.3333333333	25654.4	20729.0666666667	24709.7666666667	15805.3666666667	16238.6666666667	18768.8	14822.4	39664.5	37860.5	17086	28529.7	28564.5	33757	32360.5	21372	28259.9	23137.05
"C9JKM9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"A0A0C4DG44"	248075.933333333	228919.4	234945.8	163286.733333333	120067.766666667	144536	151989.3	128481.833333333	144486.233333333	112513.333333333	128656.666666667	127801	92050.3333333333	146104.666666667	134531	145711.333333333	116663.333333333	109233.333333333	109974.333333333	97753
"C9JZE3"	68432.9333333333	61739.7	56882.9333333333	43323.5	38419.5	40267.5	44011.3666666667	38983.6666666667	42994.0666666667	36624.9	58341	61597	40814	109268	112277	117227	87473.5	75425.5	85478.5	73996.5
"Q8NCD3"	7226.5	6950.9	5494.8	6614.65	5188.05	5439.8	5838.35	7850.5	7739.15	6355.55	17399.5	16957	16906	9197.7	8827.35	9146.35	11843.5	10396.4	10274.3	11493.5
"Q15599"	189603	240832	196146.666666667	114576	112338.333333333	108308.666666667	233041.333333333	207598	241326	230756.333333333	103860.433333333	90387.2333333333	118139.666666667	178730.266666667	195147.7	189304.3	199480.166666667	143469.6	162364.9	199064.266666667
"O14561"	64486.6666666667	48537	42556	29715.3333333333	30909.6666666667	33807	31741.3333333333	27289	33768	29395	101667.333333333	116993.333333333	152027.666666667	151434.333333333	124689.666666667	136525.333333333	82745.6666666667	65767.6666666667	71043.3333333333	76378.6666666667
"B8ZZ98"	146063.5	120329.5	114004	114182	97072.5	93952	89427.5	71240.5	72303	83149	86573.3333333333	89284	86519.6666666667	105423	99573	114345	80278	64750.3333333333	71048.6666666667	69583.3333333333
"F8WEC0"	40405.45	34740.7	32147.45	22007.15	20085.4	22300.3	18704.75	18098.75	18023.1	25779.6	22462.15	23033.05	21479.05	32826.5	29511.5	33414.5	33966	29735.45	32102	19174.7
"Q99549"	47833.3333333333	34934.3333333333	38277.3333333333	33436.6666666667	28917.3333333333	39386	25794.3333333333	21819.3333333333	23921	25169.6666666667	45737.3333333333	50686	39316.3333333333	49106.3333333333	45528.6666666667	49701.3333333333	32421	26201.3333333333	32810	31833
"Q8TEY7"	40413	38595	44752	60419	50821	49152	40699	30003	37412	43006	10281.35	11975.55	11106.1	7196.45	7947.4	7837.15	9970	7616.9	8217.65	7445.5
"Q9UGJ1"	22768.7	13963.95	12371.45	32485.8	24099.25	28850.35	22232.85	20463.2	26487.65	18275.1	47181.6666666667	52451	28946.3333333333	19310.5	21805.9	24802.9666666667	41742.3333333333	33903.6666666667	41570	30558.6666666667
"Q5VUR7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50495	54552	75142	38345	50457	38956	127430	79601	85896	44932
"H3BLV0"	158009	148495.666666667	135897.666666667	244185.666666667	200078	220868	123123.333333333	127086.666666667	131645	166505	245381.333333333	274190.333333333	244923.333333333	108790	123353.666666667	121712.666666667	150007.666666667	119285.666666667	120543	203621.333333333
"F8W8M4"	124871.666666667	93109.6666666667	108747.666666667	57006.6666666667	52158.6	46428	127698	125114.333333333	135433	72728.6666666667	14765.3666666667	20211.5333333333	16313.8333333333	15378.7333333333	16880.4666666667	15051.3333333333	44370	29399.3333333333	38569.6666666667	23491
"Q9H668"	13098.65	10237	11428.4	6814.3	6540.3	7079.1	2460.1	2684.1	2694	6234.65	9240	8071.7	6320.25	8933.65	9071.85	9424	4323.75	3871.1	6389.5	4875.55
"Q92562"	19320	18914	17557	13766.45	12017.3	11386.9	21284.5	18092	18857	15600.5	13328.7	18132.7666666667	14508.0666666667	19510.1666666667	20867.6	21839.0333333333	20778.4666666667	18215.2	20633.9666666667	16383.5333333333
"H0YFP7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	84972	82137	80375	29110	43255	47057	35561	30810	33063	55667
"Q9NX08"	283320	234190	246550	268100	228610	247810	187530	176060	169920	173260	223680	211470	172270	170080	174780	159410	155950	130590	142780	145650
"Q6ZVD8"	3740.2	2656.3	2831.4	1756.1	1614	1002.6	1497.4	1969.5	3025.2	903.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q9H9H4"	117099.466666667	102213.666666667	107579.5	123152.766666667	111313.233333333	115836.1	223471.4	197520.166666667	223846.1	149255.466666667	117617.333333333	131262.666666667	118694	79036.3333333333	80855	87101.6666666667	217440	177697	207815.666666667	144178
"Q9Y244"	40488.5	35625	35196.5	82993	75572	95700	27649	28710.5	32791.5	76319	235201	234685.5	134388.5	111222.5	108861	111660	113032.5	92123	109702	202224.5
"Q8IXQ3"	25074.5	22864	23619	27039.5	25141	27653.5	35501	27932	34847	35020.5	14408	16749	13752	6771.1	11706	10873	8509	7572.1	11692	11098
"A0A0A6YYI3"	262186.666666667	212470	224390	171563.666666667	162710	148998.333333333	113757.666666667	98894	101103	136739	158800	162126.666666667	129159	195373.333333333	185006.666666667	205776.666666667	118119.666666667	96514.6666666667	114112	124120.666666667
"Q9Y3S2"	47763.5	43375.5	50684.5	58360	46046.5	55767.5	32432	34410.5	37913	38957.5	86907	79976	97216	49540	50667	55020.5	47727.5	32384.5	40627.5	52184.5
"P30039"	24504	20240.605	17837.25	19730	20419	19812	12565	6936.9	13127	20330	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q13286"	82543.5	61677	69131	12604.5	11160.5	14984	11100.95	11746.6	12692	15515	14188.55	17697.45	6542.5	72633.5	64331	75859.5	13322.5	14718.6	14212.8	16986.6
"Q96MG8"	11975.0666666667	9983.56666666667	11135.1666666667	26189	23040.6666666667	26460.3333333333	7298.43333333333	6108.03333333333	6943.26666666667	13834.0666666667	20371.5	22712	14112.5	5799.7	8534.3	7217.1	5358.25	5513.35	6180.05	9322.45
"Q8TCC3"	293173.666666667	248051.666666667	293076.333333333	347784.666666667	297922	328973.666666667	261061.333333333	253226	250816.666666667	234336.666666667	309940	342610	243976.666666667	246206.666666667	220182	224662.666666667	248288.666666667	183341.666666667	205680.333333333	217563.333333333
"O75891"	5069.5	4811.1	8060.9	162100	149970	163660	18477	18019	10475	47367	97856	105720	117980	5782	886.13	5133.7	5804.5	4432.7	8779.2	28159
