"id"	"Reporter.intensity.corrected.1.TMT1"	"Reporter.intensity.corrected.2.TMT1"	"Reporter.intensity.corrected.3.TMT1"	"Reporter.intensity.corrected.4.TMT1"	"Reporter.intensity.corrected.5.TMT1"	"Reporter.intensity.corrected.6.TMT1"	"Reporter.intensity.corrected.7.TMT1"	"Reporter.intensity.corrected.8.TMT1"	"Reporter.intensity.corrected.9.TMT1"	"Reporter.intensity.corrected.10.TMT1"
"2362"	20263750	26657680	14416060	7186093	16970120	9493660	17041590	12761020	11339910	18375200
"1286"	590565	587328	723245	417762.2	1305276	773931	1390717	377110	67370200	836577
"4017"	575985	548920	519355	416289	436487	480240	513453	625742	630457	569068
"3660"	744750	829140	697730	615220	669140	439080	724890	713660	602950	419831
"4870"	2504320	2022290	2637047	1232760	1800939	2105747	1900498	2518483	1316658	2361154
"1963"	21442670	27000250	13564150	8692522	25600300	14014318	25408960	14012267	14596190	23621700
"3618"	24951	50602	55359	NA	43726	34625	44263	35191	58196	40061
"6673"	9578805	12388830	16219990	7389556	7598250	11343501	8000517	13372290	8114243	7899504
"2970"	152060	136850	140510	125810	252080	199290	300080	125350	118530	88129
"2225"	5447546	1436354.1	6079579	2983117.8	7812296	10420883	7349197	5555135	3810650.2	2817358.9
"6349"	1859280	2716540	1358490	870420	3286780	881700	3441110	1146810	1441970	1226320
"859"	2601876	3203770	1737085	1156402	1466836	1432546	1486673	1404272	3568870	2057154
"5603"	5318305	8096196	3310606	3173668	5171737	3590139	5013491	3645558	4291961	6048362
"3002"	1571530	1109280	1515950	1595720	1813470	1551270	1653330	1564140	1354790	845650
"6447"	87149	117133	70921	50417	46184	45936	50290	54193	89321	66475
"1633"	5402689	3882702	5994889	2047190	2857622	5197730	3031737	5019536	3312621	7200763
"3646"	751850	699960	794180	432638	786580	971660	698900	631500	682260	414570
"6327"	2118245	1735353	2856573	1086757	2923770	2274316	2970627	2370736	1590828	2147784
"4521"	5813500	1031077	18570040	5579220	6186180	10164750	6473110	15848610	5870930	6873080
"1556"	13804660	15883560	15107570	5942023	21576440	16321220	20896680	15695160	8199780	14159030
"503"	5717920	6935910	20862640	1962400	5186880	8833140	5774880	9318650	4406970	6263650
"1842"	6381295	22756550	6058982	2589003	13630590	4775586	15003490	5104617	6984650	5911467
"1614"	354432	618277	360528	819550	408140	446701	431552	350231	496519	791252
"3789"	878376	540993.1	1658787	519196.9	795992	947980	829924	1015267	1360692	736892
"804"	7392320	6898521	5771540	2330560	4696734	4029595	4758474	5647358	3863531	4644518
"4263"	3981143	4823303	2134378	2492227	5258992	2356160	5634966	1659675	4123519	2651610
"3090"	1141498	622864	774314	623150	681213	715549	690279	838572	1315430	490865
"3687"	380082.2	688907	629110	263583	441225	542094	448885.1	586691	433514	265257.8
"2324"	1356511.2	1677576.3	1303204.9	1249435	1913894	1465383	1950190	1420490.2	1313582	1157392.6
"7079"	102660	44861	169680	19165	70889	120840	72220	95492	53533	135590
"5101"	1625760	1141800	2413610	723370	1450990	2030470	1475920	1882120	1402690	1641540
"7164"	4593434	6083304	4651102	1784158.5	5662986	5336313	5522831	5316876	2343511	10934865
"5606"	3554800	2119837	2085929	1815636	5862090	5910810	5738800	2182595	4705110	2467545
"4768"	2997750	5055299	2380081	1515463	3016636	2091241	3001525	1884835	2240084	1957511
"556"	522840	509610	881840	351501	405469	692790	462858	745750	428360	403890
"3782"	108193	167441	158999	47532.5	151893	149370	152628	146600	82824	126922
"801"	1890590	1533260	2115810	1706900	3261800	2677840	2935750	2174610	2402010	953010
"701"	8816759	10500786	8901394	6565629	4980756	7193501	5249186	7669805	14566384	8428615
"1230"	7599730	7428340	7437900	4204580	9214050	5714430	9085300	5684850	5278680	3448990
"1357"	245312520	234778660	142048790	104445560	222286650	115408480	227658300	137188291	107280540	120809067
"1851"	20601579	38932639	11390107	9123881	18208316	11588198	18073800	12407660	23850461	21598267
"2736"	10238070	4475431	11322680	2668754	3448587	6931113	3879278	6449849	2804209	34685540
"1636"	27697410	37426630	28796940	14499290	49230820	22560780	50166030	23887350	19261960	31729990
"2993"	6363563	7388617	5707301	2954819	4664554	4917252	4694888	5989422	4566972	6592841
"4391"	3528233	3229120	5680130	2863718	2618641	5745430	3137743	5306874	3488229	2824908
"2580"	27677752	28746690	27163317	9169077	12794382	18813974	13663756	21736700	38748860	39964720
"1850"	41040405	52248541	17280393	12975495	23605571	17971286	23030029	18685693	31128779	31695483
"3933"	4059168	3226419	4290247	1525382	3335876	5071921	3385797	4105304	2454760	2986358
"6399"	3649735	4746348	3150089	1915827	5424656	2437447	5131839	2202370	2554424	2454950
"5672"	1648510	2968130	2063510	2011151	3517930	1717530	3631240	1904100	2878010	1941270
"4522"	485637	597870	485590	199475	607240	360000	600260	569190	296274	604940
"3762"	393922	485024	429234	268692	371971	455241	334437	367966	404395	348160
"2142"	11844670	7560070	7402010	10427530	11611540	17836920	11966660	12101430	15357160	8418900
"318"	5621358	5456173	9845050	3225972	10012800	10317910	9939700	10256150	5156786	3137741
"1642"	5067510	4993360	4668900	2801970	3575225	6728300	3515376	4801390	4760890	4316780
"6492"	1425530	2836140	1240360	838443	2899910	1131704	2919660	1452170	1154707	1654620
"4663"	1754106	1497640	2405680	1095076	1628930	2694240	1540820	1970210	1564960	1827390
"4053"	160641	219576	97505	134376	108321	143528	110597	90392	121268	110441
"4081"	8330148	9331230	7833049	3648373	4887153	6625260	5027371	7289490	8672530	7840900
"3498"	1575002	2920955	1930204	1428134	3077614	1589754	3099454	1834340	2847893	1784060
"4683"	23385	14316	36811	21251	28810	43696	31478	29035	21335	23879
"925"	6778330	14571830	7318950	17909310	6186190	8282777	6247582	8102961	10224310	18582420
"6178"	1788606	1062627	1768605	1099783	1037466	2100875	1218013	2004681	1280229	921812
"1443"	256218860	228317820	477554560	159304523	416125570	277244450	409806760	366822100	467269690	280576780
"2266"	1097461	1313340	1363199	651829	884218	1055486	997973	1301932	682716	1551426
"1378"	3892940	1596920	4545240	6087400	6565200	4153970	6243300	4414210	3280330	1489340
"4266"	2596889	3277925	3807019	1926693	2483914	3201490	2368320	3627977	3238202	2297897
"4628"	1318030	1297150	1533620	1620750	1549050	1793460	1434130	1541920	1814240	1329850
"4392"	3624593	2765309	2192534	1897700	1692041	2295062	1754814	2170362	4587962	2501874
"538"	9718591	12771696	14620259	3995451	10857955	9016182	10334056	10755508	4605726	15087050
"5835"	2166320	2498380	1798080	1454861	1203868	1904063	1212339	1603873	4089480	2318546
"734"	17383480	15406490	13077670	6561830	12540320	11577780	13380350	8534600	12058840	11980570
"2943"	1246180	910244	2091290	918321	1131520	1760790	1152710	1464330	1652100	1038200
"4595"	53389040	55100990	35818080	20015525	43231702	29840890	42144431	35862066	55159760	35568525
"2773"	1643602	2548028	2130759	1550614	1955314	3290257	1553301.2	1428369	5651494	2065281
"4446"	84993.2	582005.4	170868.6	273053.9	178044	143755	184076.7	146848	477291.1	297261.4
"6347"	14932920	9564000	24334660	7159890	19468290	32400390	18802200	19270390	14665710	10959306
"2181"	1766486	9249460	3339180	2425040	2259265	2999630	2284150	3011160	2813200	1136882
"430"	1363380	1086670	2086755	720147	1074048	1537709	1080302	1469147	1348588	1053801
"1501"	59483900	55634110	38133740	23837080	83693560	33480690	83736550	38516570	38719090	46338490
"5452"	3243770	2045753	2696530	1956551	1875280	2553160	1975107	2445289	2138514	2663830
"2872"	12479500	9426240	11534310	3780536	7869760	8344640	8094500	9754860	4504485	18738830
"5457"	6869326	3200167	6165524	2561665	3194206	5548510	3473502	5093325	3946078	4449997
"1874"	9148710	9280840	6720710	3415300	13662530	5134990	13723580	5031070	6254060	7345560
"903"	260779	333076	566697	394195	271215	358654	228261	456605	327211	192215
"753"	10434030	6179453	16322000	6097314	6993799	13754440	7866275	13723830	8699481	17698900
"543"	836003	1036490	743891	679266	564272	692191	522302	706052	1681272	860570
"4309"	657889	813484	852171	637644.4	706363.2	762181	699705	701620	669843	910064
"1515"	3168150	3047190	2572050	1457360	1762030	2037200	1732190	2095760	2927090	2122390
"5956"	906794	1596385	886224	833703	1297968	879979	1236266	910875	834574	817958
"4843"	4913940	3002970	1979750	1475324	3295270	2292080	3254010	1655905	1784710	1142436
"5322"	357555	254490	571995	1460208.9	349298	537576	338294.1	380140	411704.1	364061
"4011"	604200	214143	321826	359211	463977	441105	511632	361330	246790	412813
"5240"	4678433	5060580	2157544	2702692	2171753	2469762	2338814	2848494	5757238	3340925
"5423"	149778	118734	170633	86926	114423	136837	127845	129448	131488	137812
"6253"	938610	408630	535460	349400	938740	489170	974840	456810	568030	900550
"3671"	7722268	6659969	12621480	3805220	6290778	16259020	6222656	14595530	10639148	8534065
"4769"	746427	1787240	1117160	518860	993372	1047610	1036895	1215520	990355	1717410
"5394"	12557356	21906109	11512041	7777188	5999783	9402339	6800274	10728564	27000760	11920109
"3310"	10913825	10872552	9320840	4307401	8676330	6414150	8196648	7782525	11659296	8800494
"5520"	302440	229369	371313	58431.9	209690	281920	219031	296257	131468	349104
"6215"	96014	130330	141795	49358	21518.5	101675	60200	105265	149963	66710
"2254"	26064110	26271780	23789010	26381770	24308330	58709300	24448640	27201780	19552100	29811230
"5002"	31464340	26677180	22832890	11324160	17297190	16410200	17457990	27880410	12571350	19810300
"4451"	3699120	2570890	3827630	1603281	4985380	4033530	4359820	3774230	2168150	3427755
"3286"	3504616	2654004	1483314	2494093	4718836	1774431	4763078	1448503	1955429	1605332
"6150"	2480760	2378140	1811010	1341790	1925700	2436160	1924160	1845940	2385680	2044530
"3053"	9755549	4238514	7816685	2896584	3829074	6240986	4037328	6202384	3975940	4185590
"1618"	1367590	473944	1982047	612810	842906	18443500	954428	2098006	2485158	6474520
"1138"	2293942	4054720	2956912	9805250	2653324	3686640	2663918	3548018	2553922	3163002
"5937"	1794946	1077787	2248227	2008688	676117	1853427	842018	1712547	1179250	1609384
"1663"	993730	1600540	1359640	1115260	1561160	1501940	1497310	1027950	1333990	986620
"3222"	1594520	1728266	4117400	2815850	1318060	2811460	1537170	3365860	1959600	1283719
"644"	1735389	8925230	3142260	572678	518475	2349940	510334	3903850	6962600	669479
"3357"	164248	97441	212888	160783	179254	244790	217277	197160	143279	84677
"705"	9213210	10040250	9693950	3305851	7096959	6318730	7228466	6662565	6457096	7869560
"1223"	7649530	9494290	7783720	3332965	5275590	8110280	5557840	7035080	4849650	7435850
"5764"	466829	380760	809427	268294	323508	810677	341526	805672	568935	588465
"3102"	525950	323985	554870	229498	452250	395633	464817	497083	306113	630590
"3522"	820815	659078	1293222	603636	924209	1358137	930303	1008324	841491	924643
"395"	2642463	974612	6129752	1497139	2399709	6773800	2420806	5958052	3022097	1668694
"6539"	3652450	3601760	3531240	2752610	2181730	2538930	2266920	2621640	2025480	4700570
"3602"	202689	262063	234057	242873	163183	232815	199621	218011	163861	281969
"5970"	299111	316996	325233	156290	215869	259569	226622	289945	304171	250456
"425"	20144400	17545400	23192000	6570080	19543400	17461000	17501500	22329800	10853370	15910700
"5506"	258506	254349	341600	187353	423730	413870	414930	360790	199492	371107
"2047"	818176	1468110	1059484	559129	667126	850860	669449.4	1077339	1092296	1213256
"6095"	3243703	2539726.3	7911260	3521016	2667948	6216007	3189671	7004922	7209712	3207187
"4864"	622843	415655	1661550	557637	974100	1359410	828690	960580	825220	1645890
"4382"	2291140	2168620	1553780	2559880	1271017	1705860	1398470	1635490	1783800	934427
"5252"	2152400	4085980	3839670	1101590	5182560	3284450	5039300	3832080	4050250	2039620
"5979"	683824	1139951	658601	378535	327694	571142	379875	536169	409938	583326
"2051"	4188756	5764806	3711402	2293749	4549557	3700224	4416435	3859635	2898726	4703581
"7069"	642040	532970	1171790	1039787	656930	1162270	660250	946110	1034200	450909
"4584"	2109280	1689520	2905040	1762980	2316960	2599180	2156680	2458700	1288390	1397770
"844"	16604050	12912438	22427400	15026756	11300578	20097910	12487261	21164224	12630856	21233196
"5702"	7977266	10836069	7644351	2717433	8052670	7805480	8078890	8457720	4872787	9023333
"441"	12613924	19764147	10965110	10630360	27476420	2742939	27781790	2429396	9830706	1256415
"4063"	386498	381124	490420	265770	401335	509130	441478	444023	422317	397661
"1660"	37133680	48018060	15852100	13815347	20153300	16092710	20784280	16911580	29647470	31107190
"6086"	947580	820990	1182180	519140	979770	1174230	821180	691630	1026060	452946
"4201"	663710	586678	593780	315424	836700	531660	769835	642710	1023720	557425
"5656"	782610	1149700	1031800	375210	950120	1324490	894830	794720	856110	1014810
"3600"	3250281	2384065	4161515	2331277	2435757	5743757	2663883	3322339	3904933	2040817
"3320"	14691610	14372400	13431840	3827079	11362460	16070910	11092780	12908730	10479100	13825720
"7187"	4563460	2833170	3051400	6435400	5719590	8764960	5824640	7071340	7325320	14891500
"3916"	1287620	2178130	1557300	1671610	3275720	1726260	3168970	1857320	1671600	1164350
"6302"	14024970	14262510	13370260	7451720	14824900	11022210	15307780	12509890	10937670	10525070
"645"	1449504	1826066	2037679	1039146	2466868	1794998	2299422	1963645	1596658	1412820
"2495"	75245660	71165550	49333570	33654080	94877560	36246090	95790350	45366540	53816290	53339830
"4225"	3316399	3386195	2810889	1829120	2252384	2415865	2489782	3335272	3304377	2985837
"1794"	5835017	4825111	5498369	2446790	3163697	4362267	3447655	4688491	5289268	4666277
"3520"	1214200	1593222	1142249	902357	1434632	1199875	1305673	837350	3760388	1141113
"4732"	466399	654542	750712	729940	902200	1571540	806980	752876	1827260	462007
"6878"	12692425	8884952	8508355	3912932	6377807	9139651	6470886	6342098	8330789	8267747
"2811"	5066810	4114720	2858130	1337999	3034970	2466490	2996770	2160127	2382938	4326820
"5255"	3045856	2873538	3404700	2242937	3108826	5296740	3013826	3018231	3352760	2051088
"913"	2358400	2596860	2331850	1300364	2379031	1993060	2323480	2102170	2550200	2034000
"5355"	55237	29958	15452	37542	27041	27889	32784	12436	35364	22241
"1272"	1517916	872944	1863280	1418724	3713520	1759087	4007200	1818574	2250960	979882
"1380"	11997020	9690850	3085388	2053294	5505780	3600090	5713200	3890800	3854040	4552240
"1879"	99229374	29758867	160424044	51616990	8979455.9	176393343	19960916	92162082	110403120	42832018
"3586"	393363	311182	579759	491007	390248	536955	310829	441755	1222805	237018.6
"4879"	5185778	4982594	4092020	2593228	3532304	3689730	3600582	4195399	4839952	4906081
"5100"	2968723	3752886	2030585	1638680	4861015	2027433	5111497	2193028	2217819	2399374
"6944"	8827520	21081030	10098110	3113660	7978510	7776850	7839800	11275750	5473730	5668290
"6989"	4108747	6102818	5745821	10038018	4120289	5362827	4395741	4529861	43666870	3662959
"1561"	2754343	1692780	12711700	2667924	3002210	17725770	3875250	13515630	14535590	3575253
"901"	375140	318183	345537	554664	329240	311807	290016	279162	362239	257349
"2739"	3352392	4582280	3405748	2423119	3317699	2767528	3454022	3022065	3848701	3108656
"6990"	164362.7	58430.4	1560530	61640.6	176042	343843	245697	107840.5	69372.2	203932
"5644"	4584450	1976350	2636460	3438250	3952730	2740102	3899650	2658740	2634750	3657880
"2201"	102023740	103377140	57018260	34318570	84369090	53681380	84056860	58554050	59171400	66297220
"1142"	9321700	13884770	7371963	14925250	2325522	19931270	2778778	5499200	37870260	18453600
"3472"	4919525	3891884	3359149	4065011	2898411	3715393	2750086	3400405	4363005	2630200
"7233"	1328024	1828117	1322549	831656	1467954	1285447	1368544	1275318	1629790	1466722
"5282"	12175199	9375694	12392359	4856223	6860987	9689305	7523169	10754125	6685399	11243196
"5902"	3811119	5103668	2589583	1405610	3874422	2295668	3939336	2358205	2557614	2707301
"3893"	1890124	1927600	1676570	1359324	1182660	2070913	1237358	2027720	1785798	1773790
"6731"	6964.9	18337	21313	20797	12838	19544	13785	20472	30864	3678.7
"436"	1130876	954858	1457905	1021976	936936	1387935	921710	1309841	927584	1027075
"5150"	339570	418670	620340	238020	608910	597990	518690	456610	306600	496650
"977"	1562990	1057460	2982070	3767050	809170	2912180	1066560	1784460	2857510	1177960
"3321"	1658713	1939825	1354815	2077136	971347	1623154	968352	1685547	1172719	780361
"1785"	10806351	10393154	6772158	5241306	10047190	6419619	10240030	6763303	6489100	6222471
"4854"	1113580	841885.5	1463101	1260498	733628.4	1713184	789571.1	1193063	1133961.9	1127842
"1972"	283592	223109	282189	128059	163257	262746	138747	235556	233491	287077
"1098"	309100	245309	1209720	55874	396380	463310	340810	1010030	62520	844260
"736"	334820	236865	270275	348391	173501.4	306556	140479.7	248736	263790	214220.5
"2479"	4277850	4757420	3655790	2194370	8182630	2787970	7948250	3565950	3384140	3873810
"4658"	807650	823990	904550	426740	946280	691740	802930	783630	632630	681050
"2476"	3776450	986427	1438876	518935	2768232	1606694	2656650	1464168	840261	2719505
"7146"	1408800	423120	484060	7520400	6429500	486060	8504100	406080	5812800	293280
"2203"	20607760	6691360	16030390	11503820	8623830	16338760	9041440	13777310	8484730	13764210
"4635"	44365	87448	99783	31586	100850	54477	87866	84915	74153	87251
"1186"	2088700	1363265	3571680	6353290	821243	3474230	1110811	2024180	4450150	1585523
"1253"	733630	291502	1850760	512311	676850	895890	555759	983310	610080	269658
"2877"	577227	1154220	710820	92488.5	286825	519663	309064	1631990	258565	864580
"186"	11526300	17565180	8951110	4263497	17909890	6960880	18064430	8907130	11639120	14678060
"4713"	2895820	3614040	3237170	2204577	3397370	2841870	3333420	2908301	3224330	3429580
"1587"	2793832	577425	2390784	300562	630578	1126933	778856	1367010	1018940	992676
"2727"	3725160	5675300	3918900	2261820	3643240	5351200	3564210	4084000	1972840	4960900
"205"	5044659	8494268	9634190	3424922	7492055	9862200	7432716	7095951	6757410	12593449
"272"	8449302	11052686	12064667	3730131	9199492	8822126	8734780	10073445	4437253	9158045
"2405"	2018020	3095470	1751640	956560	1893220	1609140	1859680	1729000	1617350	2263640
"2501"	11880965	15122189	12415010	6533117	11705351	10713970	11216157	11006805	8141175	10842461
"2469"	16833150	19537800	19198750	7884408	14087740	16924490	14510430	18205470	16292010	17165570
"2706"	60374689	60243521	39860877	27727373	84474224	32948109	83606972	38507812	47157009	48970701
"4832"	393480	346774	413100	152223	419512	418154	357622	510680	292289	245473
"1319"	15251010	83450300	29736200	1063885	11368080	8760230	12137040	24299180	4639620	19394100
"4455"	516721	873040	477315	247130	718040	557057	673240	573370	466753	385658
"3340"	26674620	17999380	25708770	9948700	16658450	27555010	16711690	20687930	13143580	36643750
"7182"	325386	146298	224600	231979	346859	326134	331520	195147	237514	444422
"6695"	3891910	7263121	3880205	2228401	3714563	4447072	3758067	4012495	3700839	5050183
"2870"	237918	341990	347810	196264	307510	268987	293640	245836	406460	213139
"4616"	72656	70730	100960	86421	124980	76417	119230	79398	102050	61541
"888"	6296124	9317172	6767979	2856362	2788735	5774210	3025900	6217117	3990864	7213700
"989"	14982497	23108674	15786284	879901100	10216093.4	17668447	20352143	16931636	39230740	22990171
"4084"	1248039	1645093	1915982	794220	874213	977980	943946	1173876	943473	1071751
"5504"	821240	1001020	688900	367774	762710	866760	766680	813510	742930	1001880
"1271"	15725146	8306311	15181726	6562488	14691137	9068786	15291817	11502661	5840326	10326688
"3375"	2403050	2706479	4597044	2012498	3507228	3627492	3226851	4809308	2088661	3081154
"1103"	63234880	62149220	49492810	31585390	59266210	56649410	63060740	41614790	52874660	50017870
"4951"	154239.4	116530.2	175032.7	88193.4	121467.3	176849.2	82733.8	129196	169093	175234
"1615"	1052520	2032490	2015950	604274	1485850	3027130	1405810	1651380	1562260	1175500
"4892"	3681870	3106380	4116330	3469220	5238380	3503490	5089490	3587980	3308830	3519310
"4921"	4265261	878974.2	3733659	1867144	4933192	11033540	5219899	4034302	1582082	2276790
"1830"	24586870	8179390	29558580	10275680	28587680	57998490	30753350	28773530	11968340	13432340
"4544"	2868420	4309410	2197070	1289606	2199910	1903710	2227420	1688870	1882610	1760650
"3100"	7257400	8489981	9253585	5190345	4989739	11415424	6236171	10141883	9043639	9081218
"774"	4721120	4746597	5011127	2765513	3487072	4744347	3627553	4570941	2848997	3435081
"2741"	4171540	1676641	2112970	2034950	1238607	3234020	1205999	1907070	2001550	2777550
"6189"	3388266	3280198	3814748	2041730	3774287	3244585	3980673	3343046	3926581	2590860
"1718"	11507990	11240141	11768190	3902231	15772930	12722710	15730420	12082790	5290260	11961730
"2615"	2759890	4256070	2195400	1401154	3667724	2138592	3710892	1929359	2013570	1948069
"504"	4405610	4553470	2440990	1240465	4083000	2170220	4285710	2392820	1913660	2276520
